EventCode,GTPVersion,Description,InformationElement,MessageType
281e30,GTPv1,Missing mandatory IE in GTPv1 message,Reserved. (No TV types can now be allocated),Identification Request
281e31,GTPv1,Missing mandatory IE in GTPv1 message,Reserved. (No TV types can now be allocated),Identification Response
281e32,GTPv1,Missing mandatory IE in GTPv1 message,Reserved. (No TV types can now be allocated),SGSN Context Request
281e33,GTPv1,Missing mandatory IE in GTPv1 message,Reserved. (No TV types can now be allocated),SGSN Context Response
281e34,GTPv1,Missing mandatory IE in GTPv1 message,Reserved. (No TV types can now be allocated),SGSN Context Acknowledge
281e35,GTPv1,Missing mandatory IE in GTPv1 message,Reserved. (No TV types can now be allocated),Forward Relocation Request
281e36,GTPv1,Missing mandatory IE in GTPv1 message,Reserved. (No TV types can now be allocated),Forward Relocation Response
281e37,GTPv1,Missing mandatory IE in GTPv1 message,Reserved. (No TV types can now be allocated),Forward Relocation Complete
281e38,GTPv1,Missing mandatory IE in GTPv1 message,Reserved. (No TV types can now be allocated),Relocation Cancel Request
281e39,GTPv1,Missing mandatory IE in GTPv1 message,Reserved. (No TV types can now be allocated),Relocation Cancel Response
281e3a,GTPv1,Missing mandatory IE in GTPv1 message,Reserved. (No TV types can now be allocated),Forward SRNS Context
281e3b,GTPv1,Missing mandatory IE in GTPv1 message,Reserved. (No TV types can now be allocated),Forward Relocation Complete Acknowledge
281e3c,GTPv1,Missing mandatory IE in GTPv1 message,Reserved. (No TV types can now be allocated),Forward SRNS Context Acknowledge
281e3d,GTPv1,Missing mandatory IE in GTPv1 message,Reserved. (No TV types can now be allocated),UE Registration Query Request
281e3e,GTPv1,Missing mandatory IE in GTPv1 message,Reserved. (No TV types can now be allocated),UE Registration Query Response
281e3f,GTPv1,Missing mandatory IE in GTPv1 message,Reserved. (No TV types can now be allocated),For future use. Shall not be sent. If received shall be treated as an Unknown message.
281e46,GTPv1,Missing mandatory IE in GTPv1 message,Reserved. (No TV types can now be allocated),RAN Information Relay
281e47,GTPv1,Missing mandatory IE in GTPv1 message,Reserved. (No TV types can now be allocated),For future use. Shall not be sent. If received shall be treated as an Unknown message.
281e60,GTPv1,Missing mandatory IE in GTPv1 message,Reserved. (No TV types can now be allocated),MBMS Notification Request
281e61,GTPv1,Missing mandatory IE in GTPv1 message,Reserved. (No TV types can now be allocated),MBMS Notification Response
281e62,GTPv1,Missing mandatory IE in GTPv1 message,Reserved. (No TV types can now be allocated),MBMS Notification Reject Request
281e63,GTPv1,Missing mandatory IE in GTPv1 message,Reserved. (No TV types can now be allocated),MBMS Notification Reject Response
281e64,GTPv1,Missing mandatory IE in GTPv1 message,Reserved. (No TV types can now be allocated),Create MBMS Context Request
281e65,GTPv1,Missing mandatory IE in GTPv1 message,Reserved. (No TV types can now be allocated),Create MBMS Context Response
281e66,GTPv1,Missing mandatory IE in GTPv1 message,Reserved. (No TV types can now be allocated),Update MBMS Context Request
281e67,GTPv1,Missing mandatory IE in GTPv1 message,Reserved. (No TV types can now be allocated),Update MBMS Context Response
281e68,GTPv1,Missing mandatory IE in GTPv1 message,Reserved. (No TV types can now be allocated),Delete MBMS Context Request
281e69,GTPv1,Missing mandatory IE in GTPv1 message,Reserved. (No TV types can now be allocated),Delete MBMS Context Response
281e6a,GTPv1,Missing mandatory IE in GTPv1 message,Reserved. (No TV types can now be allocated),For future use. Shall not be sent. If received shall be treated as an Unknown message.
281e70,GTPv1,Missing mandatory IE in GTPv1 message,Reserved. (No TV types can now be allocated),MBMS Registration Request
281e71,GTPv1,Missing mandatory IE in GTPv1 message,Reserved. (No TV types can now be allocated),MBMS Registration Response
281e72,GTPv1,Missing mandatory IE in GTPv1 message,Reserved. (No TV types can now be allocated),MBMS De-Registration Request
281e73,GTPv1,Missing mandatory IE in GTPv1 message,Reserved. (No TV types can now be allocated),MBMS De-Registration Response
281e74,GTPv1,Missing mandatory IE in GTPv1 message,Reserved. (No TV types can now be allocated),MBMS Session Start Request
281e75,GTPv1,Missing mandatory IE in GTPv1 message,Reserved. (No TV types can now be allocated),MBMS Session Start Response
281e76,GTPv1,Missing mandatory IE in GTPv1 message,Reserved. (No TV types can now be allocated),MBMS Session Stop Request
281e77,GTPv1,Missing mandatory IE in GTPv1 message,Reserved. (No TV types can now be allocated),MBMS Session Stop Response
281e78,GTPv1,Missing mandatory IE in GTPv1 message,Reserved. (No TV types can now be allocated),MBMS Session Update Request
281e79,GTPv1,Missing mandatory IE in GTPv1 message,Reserved. (No TV types can now be allocated),MBMS Session Update Response
281e7a,GTPv1,Missing mandatory IE in GTPv1 message,Reserved. (No TV types can now be allocated),For future use. Shall not be sent. If received shall be treated as an Unknown message.
281e80,GTPv1,Missing mandatory IE in GTPv1 message,Reserved. (No TV types can now be allocated),MS Info Change Notification Request
281e81,GTPv1,Missing mandatory IE in GTPv1 message,Reserved. (No TV types can now be allocated),MS Info Change Notification Response
281e82,GTPv1,Missing mandatory IE in GTPv1 message,Reserved. (No TV types can now be allocated),For future use. Shall not be sent. If received shall be treated as an Unknown message.
281ef0,GTPv1,Missing mandatory IE in GTPv1 message,Reserved. (No TV types can now be allocated),Data Record Transfer Request
281ef1,GTPv1,Missing mandatory IE in GTPv1 message,Reserved. (No TV types can now be allocated),Data Record Transfer Response
281ef2,GTPv1,Missing mandatory IE in GTPv1 message,Reserved. (No TV types can now be allocated),For future use. Shall not be sent. If received shall be treated as an Unknown message.
281efe,GTPv1,Missing mandatory IE in GTPv1 message,Reserved. (No TV types can now be allocated),End Marker
281eff,GTPv1,Missing mandatory IE in GTPv1 message,Reserved. (No TV types can now be allocated),G-PDU
287500,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),For future use. Shall not be sent. If received shall be treated as an Unknown message. shall be treated as an Unknown message.
287501,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Echo Request
287502,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Echo Response
287503,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Version Not Supported
287504,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Node Alive Request
287505,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Node Alive Response
287506,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Redirection Request
287507,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Redirection Response
287508,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),For future use. Shall not be sent. If received shall be treated as an Unknown message.
287510,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Create PDP Context Request
287511,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Create PDP Context Response
287512,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Update PDP Context Request
287513,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Update PDP Context Response
287514,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Delete PDP Context Request
287515,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Delete PDP Context Response
287516,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Initiate PDP Context Activation Request
287517,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Initiate PDP Context Activation Response
287518,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),For future use. Shall not be sent. If received shall be treated as an Unknown message.
28751a,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Error Indication
28751b,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),PDU Notification Request
28751c,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),PDU Notification Response
28751d,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),PDU Notification Reject Request
28751e,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),PDU Notification Reject Response
28751f,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Supported Extension Headers Notification
287520,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Send Routeing Information for GPRS Request
287521,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Send Routeing Information for GPRS Response
287522,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Failure Report Request
287523,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Failure Report Response
287524,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Note MS GPRS Present Request
287525,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Note MS GPRS Present Response
287526,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),For future use. Shall not be sent. If received shall be treated as an Unknown message.
287530,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Identification Request
287531,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Identification Response
287532,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),SGSN Context Request
287533,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),SGSN Context Response
287534,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),SGSN Context Acknowledge
287535,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Forward Relocation Request
287536,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Forward Relocation Response
287537,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Forward Relocation Complete
287538,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Relocation Cancel Request
287539,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Relocation Cancel Response
28753a,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Forward SRNS Context
28753b,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Forward Relocation Complete Acknowledge
28753c,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Forward SRNS Context Acknowledge
28753d,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),UE Registration Query Request
28753e,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),UE Registration Query Response
28753f,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),For future use. Shall not be sent. If received shall be treated as an Unknown message.
287546,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),RAN Information Relay
287547,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),For future use. Shall not be sent. If received shall be treated as an Unknown message.
287560,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),MBMS Notification Request
287561,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),MBMS Notification Response
287562,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),MBMS Notification Reject Request
287563,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),MBMS Notification Reject Response
287564,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Create MBMS Context Request
287565,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Create MBMS Context Response
287566,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Update MBMS Context Request
287567,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Update MBMS Context Response
287568,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Delete MBMS Context Request
287569,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Delete MBMS Context Response
28756a,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),For future use. Shall not be sent. If received shall be treated as an Unknown message.
287570,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),MBMS Registration Request
287571,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),MBMS Registration Response
287572,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),MBMS De-Registration Request
287573,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),MBMS De-Registration Response
287574,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),MBMS Session Start Request
287575,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),MBMS Session Start Response
287576,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),MBMS Session Stop Request
287577,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),MBMS Session Stop Response
287578,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),MBMS Session Update Request
287579,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),MBMS Session Update Response
28757a,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),For future use. Shall not be sent. If received shall be treated as an Unknown message.
287580,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),MS Info Change Notification Request
287581,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),MS Info Change Notification Response
287582,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),For future use. Shall not be sent. If received shall be treated as an Unknown message.
2875f0,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Data Record Transfer Request
2875f1,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Data Record Transfer Response
2875f2,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),For future use. Shall not be sent. If received shall be treated as an Unknown message.
2875fe,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),End Marker
2875ff,GTPv1,Missing mandatory IE in GTPv1 message,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),G-PDU
287f00,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,For future use. Shall not be sent. If received shall be treated as an Unknown message. shall be treated as an Unknown message.
287f01,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,Echo Request
287f02,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,Echo Response
287f03,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,Version Not Supported
287f04,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,Node Alive Request
287f05,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,Node Alive Response
287f06,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,Redirection Request
287f07,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,Redirection Response
287f08,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,For future use. Shall not be sent. If received shall be treated as an Unknown message.
287f10,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,Create PDP Context Request
287f11,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,Create PDP Context Response
287f12,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,Update PDP Context Request
287f13,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,Update PDP Context Response
287f14,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,Delete PDP Context Request
287f15,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,Delete PDP Context Response
287f16,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,Initiate PDP Context Activation Request
287f17,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,Initiate PDP Context Activation Response
287f18,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,For future use. Shall not be sent. If received shall be treated as an Unknown message.
287f1a,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,Error Indication
287f1b,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,PDU Notification Request
287f1c,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,PDU Notification Response
287f1d,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,PDU Notification Reject Request
287f1e,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,PDU Notification Reject Response
287f1f,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,Supported Extension Headers Notification
287f20,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,Send Routeing Information for GPRS Request
287f21,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,Send Routeing Information for GPRS Response
287f22,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,Failure Report Request
287f23,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,Failure Report Response
287f24,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,Note MS GPRS Present Request
287f25,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,Note MS GPRS Present Response
287f26,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,For future use. Shall not be sent. If received shall be treated as an Unknown message.
287f30,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,Identification Request
287f31,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,Identification Response
287f32,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,SGSN Context Request
287f33,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,SGSN Context Response
287f34,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,SGSN Context Acknowledge
287f35,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,Forward Relocation Request
287f36,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,Forward Relocation Response
287f37,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,Forward Relocation Complete
287f38,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,Relocation Cancel Request
287f39,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,Relocation Cancel Response
287f3a,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,Forward SRNS Context
287f3b,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,Forward Relocation Complete Acknowledge
287f3c,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,Forward SRNS Context Acknowledge
287f3d,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,UE Registration Query Request
287f3e,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,UE Registration Query Response
287f3f,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,For future use. Shall not be sent. If received shall be treated as an Unknown message.
287f46,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,RAN Information Relay
287f47,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,For future use. Shall not be sent. If received shall be treated as an Unknown message.
287f60,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,MBMS Notification Request
287f61,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,MBMS Notification Response
287f62,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,MBMS Notification Reject Request
287f63,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,MBMS Notification Reject Response
287f64,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,Create MBMS Context Request
287f65,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,Create MBMS Context Response
287f66,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,Update MBMS Context Request
287f67,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,Update MBMS Context Response
287f68,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,Delete MBMS Context Request
287f69,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,Delete MBMS Context Response
287f6a,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,For future use. Shall not be sent. If received shall be treated as an Unknown message.
287f70,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,MBMS Registration Request
287f71,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,MBMS Registration Response
287f72,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,MBMS De-Registration Request
287f73,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,MBMS De-Registration Response
287f74,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,MBMS Session Start Request
287f75,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,MBMS Session Start Response
287f76,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,MBMS Session Stop Request
287f77,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,MBMS Session Stop Response
287f78,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,MBMS Session Update Request
287f79,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,MBMS Session Update Response
287f7a,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,For future use. Shall not be sent. If received shall be treated as an Unknown message.
287f80,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,MS Info Change Notification Request
287f81,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,MS Info Change Notification Response
287f82,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,For future use. Shall not be sent. If received shall be treated as an Unknown message.
287ff0,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,Data Record Transfer Request
287ff1,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,Data Record Transfer Response
287ff2,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,For future use. Shall not be sent. If received shall be treated as an Unknown message.
287ffe,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,End Marker
287fff,GTPv1,Missing mandatory IE in GTPv1 message,Charging ID,G-PDU
288000,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,For future use. Shall not be sent. If received shall be treated as an Unknown message. shall be treated as an Unknown message.
288001,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,Echo Request
288002,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,Echo Response
288003,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,Version Not Supported
288004,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,Node Alive Request
288005,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,Node Alive Response
288006,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,Redirection Request
288007,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,Redirection Response
288008,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,For future use. Shall not be sent. If received shall be treated as an Unknown message.
288010,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,Create PDP Context Request
288011,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,Create PDP Context Response
288012,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,Update PDP Context Request
288013,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,Update PDP Context Response
288014,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,Delete PDP Context Request
288015,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,Delete PDP Context Response
288016,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,Initiate PDP Context Activation Request
288017,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,Initiate PDP Context Activation Response
288018,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28801a,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,Error Indication
28801b,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,PDU Notification Request
28801c,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,PDU Notification Response
28801d,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,PDU Notification Reject Request
28801e,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,PDU Notification Reject Response
28801f,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,Supported Extension Headers Notification
288020,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,Send Routeing Information for GPRS Request
288021,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,Send Routeing Information for GPRS Response
288022,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,Failure Report Request
288023,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,Failure Report Response
