EventCode,GTPVersion,Description,InformationElement,MessageType
23e07a,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,UP Function Selection Indication Flags,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23e080,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,UP Function Selection Indication Flags,MS Info Change Notification Request
23e081,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,UP Function Selection Indication Flags,MS Info Change Notification Response
23e082,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,UP Function Selection Indication Flags,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23e0f0,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,UP Function Selection Indication Flags,Data Record Transfer Request
23e0f1,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,UP Function Selection Indication Flags,Data Record Transfer Response
23e0f2,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,UP Function Selection Indication Flags,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23e0fe,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,UP Function Selection Indication Flags,End Marker
23e0ff,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,UP Function Selection Indication Flags,G-PDU
23e100,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,For future use. Shall not be sent. If received shall be treated as an Unknown message. shall be treated as an Unknown message.
23e101,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,Echo Request
23e102,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,Echo Response
23e103,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,Version Not Supported
23e104,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,Node Alive Request
23e105,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,Node Alive Response
23e106,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,Redirection Request
23e107,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,Redirection Response
23e108,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23e110,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,Create PDP Context Request
23e111,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,Create PDP Context Response
23e112,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,Update PDP Context Request
23e113,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,Update PDP Context Response
23e114,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,Delete PDP Context Request
23e115,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,Delete PDP Context Response
23e116,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,Initiate PDP Context Activation Request
23e117,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,Initiate PDP Context Activation Response
23e118,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23e11a,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,Error Indication
23e11b,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,PDU Notification Request
23e11c,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,PDU Notification Response
23e11d,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,PDU Notification Reject Request
23e11e,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,PDU Notification Reject Response
23e11f,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,Supported Extension Headers Notification
23e120,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,Send Routeing Information for GPRS Request
23e121,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,Send Routeing Information for GPRS Response
23e122,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,Failure Report Request
23e123,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,Failure Report Response
23e124,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,Note MS GPRS Present Request
23e125,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,Note MS GPRS Present Response
23e126,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23e130,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,Identification Request
23e131,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,Identification Response
23e132,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,SGSN Context Request
23e133,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,SGSN Context Response
23e134,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,SGSN Context Acknowledge
23e135,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,Forward Relocation Request
23e136,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,Forward Relocation Response
23e137,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,Forward Relocation Complete
23e138,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,Relocation Cancel Request
23e139,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,Relocation Cancel Response
23e13a,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,Forward SRNS Context
23e13b,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,Forward Relocation Complete Acknowledge
23e13c,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,Forward SRNS Context Acknowledge
23e13d,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,UE Registration Query Request
23e13e,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,UE Registration Query Response
23e13f,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23e146,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,RAN Information Relay
23e147,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23e160,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,MBMS Notification Request
23e161,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,MBMS Notification Response
23e162,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,MBMS Notification Reject Request
23e163,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,MBMS Notification Reject Response
23e164,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,Create MBMS Context Request
23e165,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,Create MBMS Context Response
23e166,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,Update MBMS Context Request
23e167,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,Update MBMS Context Response
23e168,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,Delete MBMS Context Request
23e169,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,Delete MBMS Context Response
23e16a,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23e170,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,MBMS Registration Request
23e171,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,MBMS Registration Response
23e172,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,MBMS De-Registration Request
23e173,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,MBMS De-Registration Response
23e174,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,MBMS Session Start Request
23e175,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,MBMS Session Start Response
23e176,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,MBMS Session Stop Request
23e177,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,MBMS Session Stop Response
23e178,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,MBMS Session Update Request
23e179,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,MBMS Session Update Response
23e17a,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23e180,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,MS Info Change Notification Request
23e181,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,MS Info Change Notification Response
23e182,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23e1f0,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,Data Record Transfer Request
23e1f1,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,Data Record Transfer Response
23e1f2,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23e1fe,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,End Marker
23e1ff,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Spare. For future use.,G-PDU
23ee00,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,For future use. Shall not be sent. If received shall be treated as an Unknown message. shall be treated as an Unknown message.
23ee01,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,Echo Request
23ee02,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,Echo Response
23ee03,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,Version Not Supported
23ee04,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,Node Alive Request
23ee05,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,Node Alive Response
23ee06,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,Redirection Request
23ee07,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,Redirection Response
23ee08,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23ee10,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,Create PDP Context Request
23ee11,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,Create PDP Context Response
23ee12,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,Update PDP Context Request
23ee13,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,Update PDP Context Response
23ee14,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,Delete PDP Context Request
23ee15,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,Delete PDP Context Response
23ee16,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,Initiate PDP Context Activation Request
23ee17,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,Initiate PDP Context Activation Response
23ee18,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23ee1a,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,Error Indication
23ee1b,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,PDU Notification Request
23ee1c,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,PDU Notification Response
23ee1d,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,PDU Notification Reject Request
23ee1e,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,PDU Notification Reject Response
23ee1f,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,Supported Extension Headers Notification
23ee20,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,Send Routeing Information for GPRS Request
23ee21,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,Send Routeing Information for GPRS Response
23ee22,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,Failure Report Request
23ee23,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,Failure Report Response
23ee24,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,Note MS GPRS Present Request
23ee25,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,Note MS GPRS Present Response
23ee26,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23ee30,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,Identification Request
23ee31,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,Identification Response
23ee32,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,SGSN Context Request
23ee33,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,SGSN Context Response
23ee34,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,SGSN Context Acknowledge
23ee35,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,Forward Relocation Request
23ee36,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,Forward Relocation Response
23ee37,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,Forward Relocation Complete
23ee38,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,Relocation Cancel Request
23ee39,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,Relocation Cancel Response
23ee3a,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,Forward SRNS Context
23ee3b,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,Forward Relocation Complete Acknowledge
23ee3c,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,Forward SRNS Context Acknowledge
23ee3d,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,UE Registration Query Request
23ee3e,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,UE Registration Query Response
23ee3f,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23ee46,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,RAN Information Relay
23ee47,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23ee60,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,MBMS Notification Request
23ee61,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,MBMS Notification Response
23ee62,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,MBMS Notification Reject Request
23ee63,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,MBMS Notification Reject Response
23ee64,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,Create MBMS Context Request
23ee65,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,Create MBMS Context Response
23ee66,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,Update MBMS Context Request
23ee67,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,Update MBMS Context Response
23ee68,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,Delete MBMS Context Request
23ee69,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,Delete MBMS Context Response
23ee6a,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23ee70,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,MBMS Registration Request
23ee71,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,MBMS Registration Response
23ee72,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,MBMS De-Registration Request
23ee73,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,MBMS De-Registration Response
23ee74,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,MBMS Session Start Request
23ee75,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,MBMS Session Start Response
23ee76,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,MBMS Session Stop Request
23ee77,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,MBMS Session Stop Response
23ee78,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,MBMS Session Update Request
23ee79,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,MBMS Session Update Response
23ee7a,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23ee80,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,MS Info Change Notification Request
23ee81,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,MS Info Change Notification Response
23ee82,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23eef0,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,Data Record Transfer Request
23eef1,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,Data Record Transfer Response
23eef2,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23eefe,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,End Marker
23eeff,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Special IE type for IE Type Extension,G-PDU
23ef00,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),For future use. Shall not be sent. If received shall be treated as an Unknown message. shall be treated as an Unknown message.
23ef01,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Echo Request
23ef02,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Echo Response
23ef03,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Version Not Supported
23ef04,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Node Alive Request
23ef05,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Node Alive Response
23ef06,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Redirection Request
23ef07,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Redirection Response
23ef08,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),For future use. Shall not be sent. If received shall be treated as an Unknown message.
23ef10,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Create PDP Context Request
23ef11,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Create PDP Context Response
23ef12,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Update PDP Context Request
23ef13,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Update PDP Context Response
23ef14,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Delete PDP Context Request
23ef15,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Delete PDP Context Response
23ef16,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Initiate PDP Context Activation Request
23ef17,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Initiate PDP Context Activation Response
23ef18,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),For future use. Shall not be sent. If received shall be treated as an Unknown message.
23ef1a,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Error Indication
23ef1b,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),PDU Notification Request
23ef1c,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),PDU Notification Response
23ef1d,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),PDU Notification Reject Request
23ef1e,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),PDU Notification Reject Response
23ef1f,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Supported Extension Headers Notification
23ef20,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Send Routeing Information for GPRS Request
23ef21,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Send Routeing Information for GPRS Response
23ef22,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Failure Report Request
23ef23,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Failure Report Response
23ef24,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Note MS GPRS Present Request
23ef25,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Note MS GPRS Present Response
23ef26,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),For future use. Shall not be sent. If received shall be treated as an Unknown message.
23ef30,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Identification Request
23ef31,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Identification Response
23ef32,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),SGSN Context Request
23ef33,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),SGSN Context Response
23ef34,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),SGSN Context Acknowledge
23ef35,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Forward Relocation Request
23ef36,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Forward Relocation Response
23ef37,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Forward Relocation Complete
23ef38,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Relocation Cancel Request
23ef39,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Relocation Cancel Response
23ef3a,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Forward SRNS Context
23ef3b,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Forward Relocation Complete Acknowledge
23ef3c,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),Forward SRNS Context Acknowledge
23ef3d,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),UE Registration Query Request
23ef3e,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),UE Registration Query Response
23ef3f,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Reserved for the GPRS charging protocol (see GTP' in 3GPP TS 32.295 [33]),For future use. Shall not be sent. If received shall be treated as an Unknown message.
