412100, Conflict with another session for GTPv1 message, For future use. Shall not be sent. If received, Conflict with another session for GTPv1 message, shall be treated as an Unknown message.
412133, Conflict with another session for GTPv1 message, SGSN Context Response
412134, Conflict with another session for GTPv1 message, SGSN Context Acknowledge
412135, Conflict with another session for GTPv1 message, Forward Relocation Request
412136, Conflict with another session for GTPv1 message, Forward Relocation Response
412137, Conflict with another session for GTPv1 message, Forward Relocation Complete
412138, Conflict with another session for GTPv1 message, Relocation Cancel Request
412139, Conflict with another session for GTPv1 message, Relocation Cancel Response
41213a, Conflict with another session for GTPv1 message, Forward SRNS Context
41213b, Conflict with another session for GTPv1 message, Forward Relocation Complete Acknowledge
41213c, Conflict with another session for GTPv1 message, Forward SRNS Context Acknowledge
41213d, Conflict with another session for GTPv1 message, UE Registration Query Request
41213e, Conflict with another session for GTPv1 message, UE Registration Query Response
41213f, Conflict with another session for GTPv1 message, For future use. Shall not be sent. If received, Conflict with another session for GTPv1 message, shall be treated as an Unknown message.
412140, Conflict with another session for GTPv1 message, For future use. Shall not be sent. If received, Conflict with another session for GTPv1 message, shall be treated as an Unknown message.
412141, Conflict with another session for GTPv1 message, For future use. Shall not be sent. If received, Conflict with another session for GTPv1 message, shall be treated as an Unknown message.
412142, Conflict with another session for GTPv1 message, For future use. Shall not be sent. If received, Conflict with another session for GTPv1 message, shall be treated as an Unknown message.
412143, Conflict with another session for GTPv1 message, For future use. Shall not be sent. If received, Conflict with another session for GTPv1 message, shall be treated as an Unknown message.
412144, Conflict with another session for GTPv1 message, For future use. Shall not be sent. If received, Conflict with another session for GTPv1 message, shall be treated as an Unknown message.
412145, Conflict with another session for GTPv1 message, For future use. Shall not be sent. If received, Conflict with another session for GTPv1 message, shall be treated as an Unknown message.
412146, Conflict with another session for GTPv1 message, RAN Information Relay
412147, Conflict with another session for GTPv1 message, For future use. Shall not be sent. If received, Conflict with another session for GTPv1 message, shall be treated as an Unknown message.
412148, Conflict with another session for GTPv1 message, For future use. Shall not be sent. If received, Conflict with another session for GTPv1 message, shall be treated as an Unknown message.
412149, Conflict with another session for GTPv1 message, For future use. Shall not be sent. If received, Conflict with another session for GTPv1 message, shall be treated as an Unknown message.
41214a, Conflict with another session for GTPv1 message, For future use. Shall not be sent. If received, Conflict with another session for GTPv1 message, shall be treated as an Unknown message.
41214b, Conflict with another session for GTPv1 message, For future use. Shall not be sent. If received, Conflict with another session for GTPv1 message, shall be treated as an Unknown message.
41214c, Conflict with another session for GTPv1 message, For future use. Shall not be sent. If received, Conflict with another session for GTPv1 message, shall be treated as an Unknown message.
41214d, Conflict with another session for GTPv1 message, For future use. Shall not be sent. If received, Conflict with another session for GTPv1 message, shall be treated as an Unknown message.
41214e, Conflict with another session for GTPv1 message, For future use. Shall not be sent. If received, Conflict with another session for GTPv1 message, shall be treated as an Unknown message.
41214f, Conflict with another session for GTPv1 message, For future use. Shall not be sent. If received, Conflict with another session for GTPv1 message, shall be treated as an Unknown message.
412150, Conflict with another session for GTPv1 message, For future use. Shall not be sent. If received, Conflict with another session for GTPv1 message, shall be treated as an Unknown message.
412152, Conflict with another session for GTPv1 message, For future use. Shall not be sent. If received, Conflict with another session for GTPv1 message, shall be treated as an Unknown message.
412153, Conflict with another session for GTPv1 message, For future use. Shall not be sent. If received, Conflict with another session for GTPv1 message, shall be treated as an Unknown message.
412154, Conflict with another session for GTPv1 message, For future use. Shall not be sent. If received, Conflict with another session for GTPv1 message, shall be treated as an Unknown message.
412155, Conflict with another session for GTPv1 message, For future use. Shall not be sent. If received, Conflict with another session for GTPv1 message, shall be treated as an Unknown message.
412156, Conflict with another session for GTPv1 message, For future use. Shall not be sent. If received, Conflict with another session for GTPv1 message, shall be treated as an Unknown message.
412157, Conflict with another session for GTPv1 message, For future use. Shall not be sent. If received, Conflict with another session for GTPv1 message, shall be treated as an Unknown message.
412158, Conflict with another session for GTPv1 message, For future use. Shall not be sent. If received, Conflict with another session for GTPv1 message, shall be treated as an Unknown message.
412159, Conflict with another session for GTPv1 message, For future use. Shall not be sent. If received, Conflict with another session for GTPv1 message, shall be treated as an Unknown message.
41215a, Conflict with another session for GTPv1 message, For future use. Shall not be sent. If received, Conflict with another session for GTPv1 message, shall be treated as an Unknown message.
41215b, Conflict with another session for GTPv1 message, For future use. Shall not be sent. If received, Conflict with another session for GTPv1 message, shall be treated as an Unknown message.
41215c, Conflict with another session for GTPv1 message, For future use. Shall not be sent. If received, Conflict with another session for GTPv1 message, shall be treated as an Unknown message.
41215d, Conflict with another session for GTPv1 message, For future use. Shall not be sent. If received, Conflict with another session for GTPv1 message, shall be treated as an Unknown message.
41215e, Conflict with another session for GTPv1 message, For future use. Shall not be sent. If received, Conflict with another session for GTPv1 message, shall be treated as an Unknown message.
41215f, Conflict with another session for GTPv1 message, For future use. Shall not be sent. If received, Conflict with another session for GTPv1 message, shall be treated as an Unknown message.
412160, Conflict with another session for GTPv1 message, MBMS Notification Request
412161, Conflict with another session for GTPv1 message, MBMS Notification Response
412162, Conflict with another session for GTPv1 message, MBMS Notification Reject Request
412163, Conflict with another session for GTPv1 message, MBMS Notification Reject Response
412164, Conflict with another session for GTPv1 message, Create MBMS Context Request
412165, Conflict with another session for GTPv1 message, Create MBMS Context Response
412166, Conflict with another session for GTPv1 message, Update MBMS Context Request
412167, Conflict with another session for GTPv1 message, Update MBMS Context Response
412168, Conflict with another session for GTPv1 message, Delete MBMS Context Request
412169, Conflict with another session for GTPv1 message, Delete MBMS Context Response
41216a, Conflict with another session for GTPv1 message, For future use. Shall not be sent. If received, Conflict with another session for GTPv1 message, shall be treated as an Unknown message.
41216b, Conflict with another session for GTPv1 message, For future use. Shall not be sent. If received, Conflict with another session for GTPv1 message, shall be treated as an Unknown message.
41216c, Conflict with another session for GTPv1 message, For future use. Shall not be sent. If received, Conflict with another session for GTPv1 message, shall be treated as an Unknown message.
41216d, Conflict with another session for GTPv1 message, For future use. Shall not be sent. If received, Conflict with another session for GTPv1 message, shall be treated as an Unknown message.
41216e, Conflict with another session for GTPv1 message, For future use. Shall not be sent. If received, Conflict with another session for GTPv1 message, shall be treated as an Unknown message.
41216f, Conflict with another session for GTPv1 message, For future use. Shall not be sent. If received, Conflict with another session for GTPv1 message, shall be treated as an Unknown message.
412170, Conflict with another session for GTPv1 message, MBMS Registration Request
412171, Conflict with another session for GTPv1 message, MBMS Registration Response
412172, Conflict with another session for GTPv1 message, MBMS De-Registration Request
412173, Conflict with another session for GTPv1 message, MBMS De-Registration Response
412174, Conflict with another session for GTPv1 message, MBMS Session Start Request
412175, Conflict with another session for GTPv1 message, MBMS Session Start Response
412176, Conflict with another session for GTPv1 message, MBMS Session Stop Request
412177, Conflict with another session for GTPv1 message, MBMS Session Stop Response
412178, Conflict with another session for GTPv1 message, MBMS Session Update Request
412179, Conflict with another session for GTPv1 message, MBMS Session Update Response
41217a, Conflict with another session for GTPv1 message, For future use. Shall not be sent. If received, Conflict with another session for GTPv1 message, shall be treated as an Unknown message
41217b, Conflict with another session for GTPv1 message, For future use. Shall not be sent. If received, Conflict with another session for GTPv1 message, shall be treated as an Unknown message
41217c, Conflict with another session for GTPv1 message, For future use. Shall not be sent. If received, Conflict with another session for GTPv1 message, shall be treated as an Unknown message
41217d, Conflict with another session for GTPv1 message, For future use. Shall not be sent. If received, Conflict with another session for GTPv1 message, shall be treated as an Unknown message
41217e, Conflict with another session for GTPv1 message, For future use. Shall not be sent. If received, Conflict with another session for GTPv1 message, shall be treated as an Unknown message
41217f, Conflict with another session for GTPv1 message, For future use. Shall not be sent. If received, Conflict with another session for GTPv1 message, shall be treated as an Unknown message
412180, Conflict with another session for GTPv1 message, MS Info Change Notification Request
412181, Conflict with another session for GTPv1 message, MS Info Change Notification Response
412182, Conflict with another session for GTPv1 message, For future use. Shall not be sent. If received, Conflict with another session for GTPv1 message, shall be treated as an Unknown message.
4121f0, Conflict with another session for GTPv1 message, Data Record Transfer Request
4121f1, Conflict with another session for GTPv1 message, Data Record Transfer Response
4121f2, Conflict with another session for GTPv1 message, For future use. Shall not be sent. If received, Conflict with another session for GTPv1 message, shall be treated as an Unknown message.
4121fe, Conflict with another session for GTPv1 message, End Marker
4121ff, Conflict with another session for GTPv1 message, G-PDU
